ID,Legante,Famiglia_Legante,Metallo,Sale_Metallico,Solvente,Additivo_Colinker,Temperatura_C,Tempo_ore,mmol_Legante,mmol_Sale,Rapporto_LM,Procedura_Sintetica,Esito_ML,Volume solvente,Data_Quality_Flag,Exact_Duplicate_Group,Outcome_Conflict_Flag,Training_v5_2_Status,Training_v5_2_Reason,Training_v5_2_Warning,Split_ID,Split_Set,Grouping_Variable,Split_Seed,Ligand_Text,Hydration_Number,Counterion_Class,Oxidation_State,Metal_Atomic_Number,Metal_Atomic_Weight,Metal_Group,Metal_Period,Metal_Block,Metal_Electronegativity
637,5-Nitroisophthalic acid,Non specificata,Fe,FeCl3·6H2O,H2O,HNO3,180,12.0,2.0,0.5,4.0,Microwave,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,5-nitroisophthalic acid non specificata,6.0,chloride,3.0,26.0,55.845,8.0,4.0,d,1.83
638,5-Aminoisophthalic acid,Non specificata,Fe,Fe(NO3)3·9H2O,DMF/H2O/EtOH,Nessuno,200,12.0,2.0,1.0,2.0,Sonochemical,2,,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,5-aminoisophthalic acid non specificata,9.0,nitrate,3.0,26.0,55.845,8.0,4.0,d,1.83
639,Imidazole-2-carboxaldehyde,Non specificata,Al,Al(NO3)3·9H2O,DMF/H2O,HCl,180,6.0,1.0,0.5,2.0,Solvothermal,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,imidazole-2-carboxaldehyde non specificata,9.0,nitrate,3.0,13.0,26.982,13.0,3.0,p,1.61
640,"4,4',4''-Triaminotriphenylamine",Non specificata,Al,AlCl3·6H2O,DMA,Trietilammina (TEA),80,2.0,4.0,4.0,1.0,Hydrothermal,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"4,4',4''-triaminotriphenylamine non specificata",6.0,chloride,3.0,13.0,26.982,13.0,3.0,p,1.61
642,"Pyrazine-2,3-dicarboxylic acid",Non specificata,Zr,ZrOCl2·8H2O,H2O/MeOH,Trietilammina (TEA),25,72.0,0.25,1.5,0.1667,Room Temperature,2,,additive_canonicalized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"pyrazine-2,3-dicarboxylic acid non specificata",8.0,chloride,2.0,40.0,91.224,4.0,5.0,d,1.33
643,"4,4'-Bipyridine",Non specificata,Mg,Mg(NO3)2·6H2O,MeCN,Nessuno,60,2.0,1.5,3.0,0.5,Microwave,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"4,4'-bipyridine non specificata",6.0,nitrate,2.0,12.0,24.305,2.0,3.0,s,1.31
644,"1,2,4-Triazole",Non specificata,Mn,Mn(OAc)2·4H2O,DMF,HCl,130,6.0,1.5,0.5,3.0,Sonochemical,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"1,2,4-triazole non specificata",4.0,acetate,2.0,25.0,54.938,7.0,4.0,d,1.55
645,"1,4-Benzenedicarboxylic acid (H2BDC)",Non specificata,Zn,Zn(NO3)2·6H2O,DEF,Acido benzoico,200,6.0,0.25,2.0,0.125,Solvothermal,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"1,4-benzenedicarboxylic acid (h2bdc) non specificata",6.0,nitrate,2.0,30.0,65.38,12.0,4.0,d,1.65
647,2-Methylimidazole,Non specificata,Cu,Cu(NO3)2·2.5H2O,EtOH,HCl,120,6.0,0.25,2.0,0.125,Precipitation,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,2-methylimidazole non specificata,2.5,nitrate,2.0,29.0,63.546,11.0,4.0,d,1.9
648,Benzimidazole,Non specificata,Cu,Cu(OAc)2·H2O,H2O,Acido benzoico,25,18.0,2.0,2.0,1.0,Room Temperature,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,benzimidazole non specificata,1.0,acetate,2.0,29.0,63.546,11.0,4.0,d,1.9
650,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Non specificata,Co,Co(OAc)2·4H2O,DMF/H2O,HNO3,150,18.0,4.0,1.5,2.6667,Sonochemical,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"2,5-dihydroxyterephthalic acid (h4dobdc) non specificata",4.0,acetate,2.0,27.0,58.933,9.0,4.0,d,1.88
651,"4,4'-Biphenyldicarboxylic acid (H2BPDC)",Non specificata,Ni,Ni(NO3)2·6H2O,DMA,HCl,80,72.0,0.5,1.0,0.5,Solvothermal,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"4,4'-biphenyldicarboxylic acid (h2bpdc) non specificata",6.0,nitrate,2.0,28.0,58.693,10.0,4.0,d,1.91
652,"2,6-Naphthalenedicarboxylic acid (2,6-NDC)",Non specificata,Ni,Ni(OAc)2·4H2O,H2O/THF,HNO3,60,24.0,3.0,4.0,0.75,Hydrothermal,2,,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"2,6-naphthalenedicarboxylic acid (2,6-ndc) non specificata",4.0,acetate,2.0,28.0,58.693,10.0,4.0,d,1.91
653,Fumaric acid,Non specificata,Fe,FeCl3·6H2O,H2O/MeOH,Acido acetico,180,72.0,1.0,1.0,1.0,Precipitation,2,,additive_canonicalized;numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,fumaric acid non specificata,6.0,chloride,3.0,26.0,55.845,8.0,4.0,d,1.83
654,Isophthalic acid,Non specificata,Fe,Fe(NO3)3·9H2O,MeCN,HNO3,25,4.0,2.0,2.5,0.8,Room Temperature,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,isophthalic acid non specificata,9.0,nitrate,3.0,26.0,55.845,8.0,4.0,d,1.83
655,5-Nitroisophthalic acid,Non specificata,Al,Al(NO3)3·9H2O,DMF,Nessuno,130,6.0,2.0,5.0,0.4,Microwave,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,5-nitroisophthalic acid non specificata,9.0,nitrate,3.0,13.0,26.982,13.0,3.0,p,1.61
656,5-Aminoisophthalic acid,Non specificata,Al,AlCl3·6H2O,DEF,Acido benzoico,130,12.0,4.0,0.5,8.0,Sonochemical,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,5-aminoisophthalic acid non specificata,6.0,chloride,3.0,13.0,26.982,13.0,3.0,p,1.61
657,Imidazole-2-carboxaldehyde,Non specificata,Zr,ZrCl4,MeOH,HCl,200,12.0,3.0,2.0,1.5,Solvothermal,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,imidazole-2-carboxaldehyde non specificata,0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33
658,"4,4',4''-Triaminotriphenylamine",Non specificata,Zr,ZrOCl2·8H2O,EtOH,Acido acetico,85,24.0,1.0,4.0,0.25,Hydrothermal,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"4,4',4''-triaminotriphenylamine non specificata",8.0,chloride,2.0,40.0,91.224,4.0,5.0,d,1.33
660,"Pyrazine-2,3-dicarboxylic acid",Non specificata,Mn,Mn(OAc)2·4H2O,DMF/H2O/EtOH,Acido acetico,25,4.0,3.0,2.0,1.5,Room Temperature,2,,additive_canonicalized;numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"pyrazine-2,3-dicarboxylic acid non specificata",4.0,acetate,2.0,25.0,54.938,7.0,4.0,d,1.55
661,"4,4'-Bipyridine",Non specificata,Zn,Zn(NO3)2·6H2O,DMF/H2O,Nessuno,100,48.0,4.0,2.5,1.6,Microwave,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"4,4'-bipyridine non specificata",6.0,nitrate,2.0,30.0,65.38,12.0,4.0,d,1.65
662,"1,2,4-Triazole",Non specificata,Zn,Zn(OAc)2·2H2O,DMA,HCl,150,2.0,2.0,1.5,1.3333,Sonochemical,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"1,2,4-triazole non specificata",2.0,acetate,2.0,30.0,65.38,12.0,4.0,d,1.65
663,"1,4-Benzenedicarboxylic acid (H2BDC)",Non specificata,Cu,Cu(NO3)2·2.5H2O,H2O/THF,Trietilammina (TEA),200,2.0,0.25,0.5,0.5,Solvothermal,2,,additive_canonicalized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"1,4-benzenedicarboxylic acid (h2bdc) non specificata",2.5,nitrate,2.0,29.0,63.546,11.0,4.0,d,1.9
665,2-Methylimidazole,Non specificata,Co,Co(NO3)2·6H2O,MeCN,HCl,120,24.0,1.0,2.5,0.4,Precipitation,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,2-methylimidazole non specificata,6.0,nitrate,2.0,27.0,58.933,9.0,4.0,d,1.88
666,Benzimidazole,Non specificata,Co,Co(OAc)2·4H2O,DMF,Acido formico,25,18.0,1.0,2.0,0.5,Room Temperature,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,benzimidazole non specificata,4.0,acetate,2.0,27.0,58.933,9.0,4.0,d,1.88
668,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Non specificata,Ni,Ni(OAc)2·4H2O,MeOH,Trietilammina (TEA),60,2.0,3.0,2.5,1.2,Sonochemical,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"2,5-dihydroxyterephthalic acid (h4dobdc) non specificata",4.0,acetate,2.0,28.0,58.693,10.0,4.0,d,1.91
669,"4,4'-Biphenyldicarboxylic acid (H2BPDC)",Non specificata,Fe,FeCl3·6H2O,EtOH,HCl,85,36.0,1.0,0.5,2.0,Solvothermal,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"4,4'-biphenyldicarboxylic acid (h2bpdc) non specificata",6.0,chloride,3.0,26.0,55.845,8.0,4.0,d,1.83
670,"2,6-Naphthalenedicarboxylic acid (2,6-NDC)",Non specificata,Fe,Fe(NO3)3·9H2O,H2O,HNO3,180,24.0,1.5,2.0,0.75,Hydrothermal,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"2,6-naphthalenedicarboxylic acid (2,6-ndc) non specificata",9.0,nitrate,3.0,26.0,55.845,8.0,4.0,d,1.83
671,Fumaric acid,Non specificata,Al,Al(NO3)3·9H2O,DMF/H2O/EtOH,HCl,180,12.0,0.5,1.0,0.5,Precipitation,2,,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,fumaric acid non specificata,9.0,nitrate,3.0,13.0,26.982,13.0,3.0,p,1.61
672,Isophthalic acid,Non specificata,Al,AlCl3·6H2O,DMF/H2O,HNO3,25,4.0,1.5,2.0,0.75,Room Temperature,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,isophthalic acid non specificata,6.0,chloride,3.0,13.0,26.982,13.0,3.0,p,1.61
673,5-Nitroisophthalic acid,Non specificata,Zr,ZrCl4,DMA,Trietilammina (TEA),200,12.0,1.0,5.0,0.2,Microwave,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,5-nitroisophthalic acid non specificata,0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33
674,5-Aminoisophthalic acid,Non specificata,Zr,ZrOCl2·8H2O,H2O/THF,HCl,60,72.0,2.0,0.5,4.0,Sonochemical,2,,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,5-aminoisophthalic acid non specificata,8.0,chloride,2.0,40.0,91.224,4.0,5.0,d,1.33
675,Imidazole-2-carboxaldehyde,Non specificata,Mg,Mg(NO3)2·6H2O,H2O/MeOH,HNO3,85,24.0,1.0,1.0,1.0,Solvothermal,2,,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,imidazole-2-carboxaldehyde non specificata,6.0,nitrate,2.0,12.0,24.305,2.0,3.0,s,1.31
676,"4,4',4''-Triaminotriphenylamine",Non specificata,Mn,Mn(OAc)2·4H2O,MeCN,Acido acetico,200,4.0,3.0,1.0,3.0,Hydrothermal,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"4,4',4''-triaminotriphenylamine non specificata",4.0,acetate,2.0,25.0,54.938,7.0,4.0,d,1.55
678,"Pyrazine-2,3-dicarboxylic acid",Non specificata,Zn,Zn(OAc)2·2H2O,DEF,Nessuno,25,2.0,4.0,1.0,4.0,Room Temperature,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"pyrazine-2,3-dicarboxylic acid non specificata",2.0,acetate,2.0,30.0,65.38,12.0,4.0,d,1.65
679,"4,4'-Bipyridine",Non specificata,Cu,Cu(NO3)2·2.5H2O,MeOH,Acido formico,120,72.0,1.0,3.0,0.3333,Microwave,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"4,4'-bipyridine non specificata",2.5,nitrate,2.0,29.0,63.546,11.0,4.0,d,1.9
680,"1,2,4-Triazole",Non specificata,Cu,Cu(OAc)2·H2O,EtOH,Acido formico,60,2.0,0.25,1.0,0.25,Sonochemical,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"1,2,4-triazole non specificata",1.0,acetate,2.0,29.0,63.546,11.0,4.0,d,1.9
681,"1,4-Benzenedicarboxylic acid (H2BDC)",Non specificata,Co,Co(NO3)2·6H2O,H2O,Trietilammina (TEA),60,18.0,4.0,5.0,0.8,Solvothermal,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"1,4-benzenedicarboxylic acid (h2bdc) non specificata",6.0,nitrate,2.0,27.0,58.933,9.0,4.0,d,1.88
683,2-Methylimidazole,Non specificata,Ni,Ni(NO3)2·6H2O,DMF/H2O,HNO3,85,18.0,2.0,4.0,0.5,Precipitation,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,2-methylimidazole non specificata,6.0,nitrate,2.0,28.0,58.693,10.0,4.0,d,1.91
684,Benzimidazole,Non specificata,Ni,Ni(OAc)2·4H2O,DMA,Acido formico,25,18.0,0.5,1.0,0.5,Room Temperature,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,benzimidazole non specificata,4.0,acetate,2.0,28.0,58.693,10.0,4.0,d,1.91
686,"2,5-Dihydroxyterephthalic acid (H4DOBDC)",Non specificata,Fe,Fe(NO3)3·9H2O,H2O/MeOH,HCl,60,6.0,2.0,2.5,0.8,Sonochemical,2,,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"2,5-dihydroxyterephthalic acid (h4dobdc) non specificata",9.0,nitrate,3.0,26.0,55.845,8.0,4.0,d,1.83
687,"4,4'-Biphenyldicarboxylic acid (H2BPDC)",Non specificata,Al,Al(NO3)3·9H2O,MeCN,HCl,60,2.0,0.5,5.0,0.1,Solvothermal,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"4,4'-biphenyldicarboxylic acid (h2bpdc) non specificata",9.0,nitrate,3.0,13.0,26.982,13.0,3.0,p,1.61
688,"2,6-Naphthalenedicarboxylic acid (2,6-NDC)",Non specificata,Al,AlCl3·6H2O,DMF,Acido acetico,180,36.0,0.5,1.0,0.5,Hydrothermal,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"2,6-naphthalenedicarboxylic acid (2,6-ndc) non specificata",6.0,chloride,3.0,13.0,26.982,13.0,3.0,p,1.61
689,Fumaric acid,Non specificata,Zr,ZrCl4,DEF,Acido acetico,130,24.0,1.0,1.5,0.6667,Precipitation,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,fumaric acid non specificata,0.0,chloride,4.0,40.0,91.224,4.0,5.0,d,1.33
690,Isophthalic acid,Non specificata,Zr,ZrOCl2·8H2O,MeOH,HNO3,25,2.0,1.5,3.0,0.5,Room Temperature,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,isophthalic acid non specificata,8.0,chloride,2.0,40.0,91.224,4.0,5.0,d,1.33
691,5-Nitroisophthalic acid,Non specificata,Mg,Mg(NO3)2·6H2O,EtOH,Acido benzoico,200,2.0,4.0,5.0,0.8,Microwave,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,5-nitroisophthalic acid non specificata,6.0,nitrate,2.0,12.0,24.305,2.0,3.0,s,1.31
692,5-Aminoisophthalic acid,Non specificata,Mn,Mn(OAc)2·4H2O,H2O,Acido acetico,150,18.0,3.0,2.5,1.2,Sonochemical,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,5-aminoisophthalic acid non specificata,4.0,acetate,2.0,25.0,54.938,7.0,4.0,d,1.55
693,Imidazole-2-carboxaldehyde,Non specificata,Zn,Zn(NO3)2·6H2O,DMF/H2O/EtOH,Acido acetico,85,36.0,1.5,3.0,0.5,Solvothermal,2,,additive_canonicalized;numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,imidazole-2-carboxaldehyde non specificata,6.0,nitrate,2.0,30.0,65.38,12.0,4.0,d,1.65
694,"4,4',4''-Triaminotriphenylamine",Non specificata,Zn,Zn(OAc)2·2H2O,DMF/H2O,Trietilammina (TEA),130,4.0,0.5,1.0,0.5,Hydrothermal,2,,additive_canonicalized;numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"4,4',4''-triaminotriphenylamine non specificata",2.0,acetate,2.0,30.0,65.38,12.0,4.0,d,1.65
696,"Pyrazine-2,3-dicarboxylic acid",Non specificata,Cu,Cu(OAc)2·H2O,H2O/THF,HCl,25,2.0,4.0,5.0,0.8,Room Temperature,2,,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"pyrazine-2,3-dicarboxylic acid non specificata",1.0,acetate,2.0,29.0,63.546,11.0,4.0,d,1.9
697,"4,4'-Bipyridine",Non specificata,Co,Co(NO3)2·6H2O,H2O/MeOH,HNO3,150,6.0,2.0,0.5,4.0,Microwave,2,,numeric_decimal_standardized;solvent_canonicalized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"4,4'-bipyridine non specificata",6.0,nitrate,2.0,27.0,58.933,9.0,4.0,d,1.88
698,"1,2,4-Triazole",Non specificata,Co,Co(OAc)2·4H2O,MeCN,Nessuno,100,48.0,0.5,0.5,1.0,Sonochemical,2,,numeric_decimal_standardized;temperature_numeric_standardized;time_numeric_standardized,,0,INCLUDED,,missing_optional_numeric:Volume solvente,MOF_GROUPED_LIGAND_SPLIT_v6.0_seed260730,DEVELOPMENT,Legante,260730,"1,2,4-triazole non specificata",4.0,acetate,2.0,27.0,58.933,9.0,4.0,d,1.88
